,st1,st2,st3,st4
384,-0.16571411749453047,11.291422065747497,10.420100743392304,-0.8702804526258069
385,-1.699038149207979,9.54797580242047,9.52675809286034,-0.9822978468892437
386,-1.7197808992670327,9.55248973842695,7.4969165120818,-1.2150033882902826
387,-0.2575593924636956,10.595637579691525,7.785684006734389,-0.6565904500584785
388,-1.4543425736295699,9.241304032354657,8.469821387478017,-1.3042701618641472
389,-2.4912282490679845,8.5198136363206,8.171453416112643,-1.8466842875562073
390,-1.2805699802573292,8.329887857349497,6.284280394489314,-1.4136315955773688
391,-1.3117488511108273,10.678861394472804,8.776519048145165,-1.2532104213886042
392,-4.823259455977402,9.396847149765271,8.729700616659052,-4.107192196497591
393,-3.8269306115103356,8.742981553479526,8.141981671080124,-3.659563357655738
394,-1.6824406680696702,8.88005181864779,6.515672677931117,-1.812011003761366
395,-2.139887349032252,10.077457869581588,8.38851422771719,-0.7676990236796353
396,-1.4117188606909243,7.629385285954983,7.110334556324389,-0.5890477806682757
397,-0.71578572976195,8.691045201806922,7.800440605688367,-1.371182138201363
398,-1.42478473126141,9.944664119126058,7.728261488613899,-1.4698012656136263
399,-2.5931017896213673,10.810659664702756,9.832026839477093,-1.9101509667389949
400,-1.5404222944296917,8.280194131504663,7.492974890962532,-1.3021773011656117
401,-0.36477524937414707,8.762563943039805,7.057603095899777,-0.42370837973267006
402,-0.30726480251128185,10.70817370554828,8.500002118966819,0.21808979270592
403,-2.0337332468467104,10.825170124846528,10.279370140640264,-1.746859838274661
404,-1.1469975862855941,8.99358776198052,8.287466782705144,-1.4811972334600205
405,0.5224405265141454,9.730787620142436,7.420295259158603,0.37897757193640963
406,1.0947619881775625,8.575548601806508,6.396250682468729,1.997487866426887
407,-0.04718278971237566,7.69143544440483,7.279885890881841,0.2105699589033171
408,-0.5325336178084934,9.305363970755893,8.39838899499604,-1.4001849822070405
409,-0.22863159913770636,10.382846096699858,8.795033035605853,-0.7611187306586824
410,-0.36788755566717357,8.540367008810914,7.262414654471787,0.3787637664040392
411,-1.1768367900548804,10.579476679004012,9.262690615256869,-0.6126915830462176
412,0.07075792147447746,12.813817398898127,11.156836909972341,-0.4111645310482971
413,1.207290223464828,10.432051850030502,9.474749161158709,0.8725902413264607
414,0.6042178268896318,7.407216564477884,5.708082266934766,1.2898855905770974
415,1.2420604171956044,8.50682018710028,5.951692869837483,1.3459908850843796
416,0.9553055203776728,9.406504611310742,8.301787340090515,0.12835931417667606
417,1.0038527245716173,9.392749413715048,9.625396650859948,0.8104199228278898
418,0.8004990950360757,9.07874468358977,7.675895374142868,0.985637750294732
419,0.891516192167622,7.119727397734056,4.612388486479724,0.9079379313229325
420,2.2224426364588536,7.894371794293873,6.510413047607473,1.8026299091259088
421,1.5966247789306132,10.569187510332062,10.191344865934667,1.4080814398519175
422,-0.9495023867166159,8.58220545902226,8.087777669193812,-0.8979944179151027
423,0.25420499219517706,6.754657661043782,4.93827406139074,-0.26533832616440955
424,0.8421612608962399,10.931188318670149,8.436870508334165,0.5210945061308438
425,-1.744533531614869,10.593269051002885,10.031742510676594,-0.9381284605867142
426,-1.9117906918865641,7.325708198945255,7.567945360824221,-1.9167375778045055
427,0.9264233302797436,9.219443185963671,6.56271222152355,0.18153545778141655
428,1.5891283825086924,10.766406513970734,8.148423007694719,2.218891312855932
429,-1.1517094956654796,8.392864413619924,8.650988614949958,-0.21133500482396994
430,0.4832679558072085,9.467863252707266,8.900252749035241,-0.397253301995959
431,2.9260855914124715,11.815044990102383,9.009454197947036,1.8434199914451057
432,-0.35531794673187544,10.9645346659243,9.456252320124388,0.7680804254056779
433,-0.7920915811449989,9.558824361845414,9.010962392511805,-0.3445463543242782
434,1.6351401784476727,11.863366086801108,9.984999547313048,0.024546230217310554
435,1.1423746975312126,11.875844030515374,9.70100571280061,1.2045024691568662
436,-1.9533321521989433,10.724316912789524,9.75527198013796,-0.7301762730744537
437,-0.7192558147909504,12.209880067219379,10.625135021120792,-1.2605987871547621
438,2.0119296521192487,13.230568148121215,11.14744561993655,0.9506818614727279
439,1.3178052283430441,13.572153390865852,12.100378741360464,2.37680612083238
440,1.5149872520349619,13.172321653176883,11.500420025316048,2.275469923995959
441,1.5844924936842861,11.409084692462987,9.20648163128332,0.20626014864189784
442,3.2881705367369403,11.234091588148548,9.050331392646857,2.475243462089865
443,3.2239507620512162,13.888461521055776,12.278640733221623,3.7174697600411326
444,0.6978628740644719,12.617925550980363,11.568217432016066,0.9973131750967934
445,2.514861153593032,11.65462013110856,10.033761942751807,1.1832825228557091
446,3.204043329121451,12.077861821579244,9.163476523569406,2.225945154679359
447,2.1755479273627087,13.583760362981533,11.835239112829594,3.1498326273717945
448,2.0019946226495597,12.300299514258349,11.5279610429629,1.8828005817558922
449,3.9996013666335903,13.21766311337554,11.543346593750808,2.5861988888469227
450,3.5786061417589905,13.216906246936713,10.284936095203086,3.1249615419190975
451,2.066174492818715,13.693187870847904,12.003211130241677,2.5780338635907776
452,3.9308095782454995,14.177601132611475,12.865799627254745,3.1384474387281776
453,4.499879474755739,12.928046785754063,11.036023473000057,3.3647862313505406
454,2.5540505555702215,14.187775574009708,11.661722057276457,2.6604294983376553
455,4.2113075577431065,13.656937611031642,11.488745467113608,3.864864647464911
456,4.502139757853105,12.164995455539664,10.937901559270157,3.388576481054492
457,2.5885921132269982,13.855070183933794,11.782039523137485,2.345377136723002
458,2.610854018968145,13.59805779995454,11.265174878171978,2.1349316767160547
459,2.475960519811445,11.923967376415842,10.479976461941751,1.6505781718960073
460,1.9611274159776184,12.429611505406404,10.51651208334574,1.803543996867207
461,4.122363798958695,12.399047960414753,10.232270162010716,4.015938723293048
462,2.709968483209102,13.102316897791917,11.64020585091641,2.285144546689047
463,1.7704800451640132,13.450918502820057,11.871728151282102,1.3836667738344663
464,2.0267687918681134,12.749860907954304,10.823720224678615,1.0732923028114043
465,1.9705420480422338,12.677870755207367,10.479688226773494,1.822901342254434
466,3.332322781829389,13.647562645479347,11.72002928219717,3.574529235642142
467,3.723324944887112,15.07541409681248,13.596853133391576,3.354138551429479
468,2.0034272157709454,14.69645899562108,12.969265855916275,1.3435417856960195
469,2.423904909360711,13.340087885889046,10.963947567396623,1.695204324336275
470,2.6336382804085416,14.925324105864703,12.325916834368018,2.213089822470447
471,1.4712051942185735,15.121918222583774,13.285736304556481,1.6792753619173095
472,0.8745428709225039,13.734617038109462,12.451293246779276,0.4923772108819796
473,1.0297711836736678,16.018393005347964,13.502978972470371,0.26240689243610604
474,1.711292757998625,15.657055549906456,12.91154011039389,1.6980080598509584
475,1.926817476095225,13.723762439888704,12.224805802335332,2.2969543354118924
476,1.8517849794655339,12.797910615459628,10.593311437775178,1.6211871120895966
477,1.561493818586379,13.119227376790548,10.53129765551386,0.8003343430672514
478,0.3720878302217334,14.089919888093133,12.389629170165591,0.034036110198378156
479,0.9839435665438484,12.781800249455216,11.565808338298638,1.0845603981852208
480,0.6474917220324314,13.140977148781815,11.131623236363911,0.5637641733186929
481,1.2350745769310008,12.798119083731782,10.116684776950626,1.186221175698103
482,1.792000670749119,11.916528653891442,10.347617196891948,1.4905551759770674
483,1.9048137655009834,13.183736178318604,11.792236643137878,1.8622718836112897
484,1.1214719454547069,14.754858849899053,12.868857011938308,0.9343231330566841
485,-0.4551796663817307,13.83183731559188,11.938621706490542,-0.8722351356917097
486,1.68171664597073,14.299090900929684,12.249295606044523,1.3277478431093863
487,3.156935584258546,16.46289871218199,14.103967802328624,3.2634488373502295
488,-0.4122960181492139,16.310387231098698,14.510298704188012,0.09815914010915194
489,0.12065941024421409,13.938286317355374,12.022319902901465,-0.6227936753115958
490,3.599191939734034,14.888540007103465,11.978599810907536,2.3970474701029216
491,0.7589865784490668,16.799104841509468,14.225652863639816,1.7259058271523755
492,1.2277787281900685,14.954854423635167,13.813381386104709,1.900489943809582
493,2.6793731646724193,14.807105244021908,12.872600909725254,0.8944785897962756
494,0.6951907749087498,14.578023922984759,11.171878280700849,0.33418371442221684
495,1.8444056662062727,13.944452898272493,11.82638070405711,2.5730632124808333
496,3.068179519032027,14.887117978468577,13.61323848734967,2.71635393643408
497,1.1210813924241259,12.716465152576259,10.798510086729335,0.6347870430233372
498,1.9230668989806596,11.817148224511374,9.336812648213433,1.4632904221912473
499,1.0094742566138732,13.678613655951809,11.24868296199149,0.5830670141582637
